--------5.results/QE_151124_08/QE_151124_08.sqlite3---------
-------------Discriminative peptides per spname-------------
Cumulative Count       % Rank                 Description                             
2539       2539    99.26 no rank              Moraxella catarrhalis BBH18             
2763       219     98.96 family               Moraxellaceae                           
2539       0       98.79 species              Moraxella catarrhalis                   
2539       0       98.68 genus                Moraxella                               
6          0        0.21 family               Pasteurellaceae                         
5          5        0.20 no rank              Gallibacterium anatis UMN179            
5          5        0.19 species              Faecalibacterium prausnitzii            
5          0        0.19 species              Gallibacterium anatis                   
5          0        0.19 genus                Faecalibacterium                        
5          0        0.19 genus                Gallibacterium                          
5          0        0.18 family               Ruminococcaceae                         
3          3        0.12 species              Psychrobacter sp. PRwf-1                
3          0        0.12 genus                Psychrobacter                           
2          1        0.08 genus                Acinetobacter                           
2          0        0.07 family               Pseudonocardiaceae                      
1          1        0.04 no rank              Acholeplasma palmae J233                
1          1        0.04 no rank              Actinosynnema mirum DSM 43827           
1          1        0.04 no rank              Amycolatopsis mediterranei U32          
1          0        0.04 no rank              Bacteroidetes/Chlorobi group            
1          1        0.04 no rank              Heliobacterium modesticaldum Ice1       
1          1        0.04 no rank              Methanococcus vannielii SB              
1          1        0.04 no rank              Oscillatoria acuminata PCC 6304         
1          1        0.04 no rank              Pararhodospirillum photometricum DSM 122
1          1        0.04 no rank              Pelobacter propionicus DSM 2379         
1          1        0.04 no rank              Pseudomonas fulva 12-X                  
1          1        0.04 no rank              Selenomonas ruminantium subsp. lactilytica TAM6421
1          1        0.04 no rank              Simiduia agarivorans SA1 = DSM 21679    
1          1        0.04 no rank              Streptomyces albus J1074                
1          1        0.04 no rank              Thermoanaerobacterium thermosaccharolyticum DSM 571
1          0        0.04 species              Acholeplasma palmae                     
1          1        0.04 species              Acinetobacter sp. ADP1                  
1          0        0.04 species              Actinosynnema mirum                     
1          0        0.04 species              Amycolatopsis mediterranei              
1          1        0.04 species              Candidatus Pelagibacter sp. IMCC9063    
1          0        0.04 species              Heliobacterium modesticaldum            
1          0        0.04 species              Methanococcus vannielii                 
1          1        0.04 species              Mycoplasma putrefaciens                 
1          1        0.04 species              Nitrosomonas sp. Is79A3                 
1          0        0.04 species              Oscillatoria acuminata                  
1          0        0.04 species              Pararhodospirillum photometricum        
1          1        0.04 species              Pasteurella multocida                   
1          0        0.04 species              Pelobacter propionicus                  
1          0        0.04 species              Pseudomonas fulva                       
1          0        0.04 species              Selenomonas ruminantium                 
1          0        0.04 species              Simiduia agarivorans                    
1          0        0.04 species              Streptomyces albus                      
1          0        0.04 species              Thermoanaerobacterium thermosaccharolyticum
1          0        0.04 genus                Acholeplasma                            
1          0        0.04 genus                Actinosynnema                           
1          0        0.04 genus                Amycolatopsis                           
1          0        0.04 genus                Candidatus Pelagibacter                 
1          0        0.04 genus                Heliobacterium                          
1          0        0.04 genus                Methanococcus                           
1          0        0.04 genus                Mycoplasma                              
1          0        0.04 genus                Nitrosomonas                            
1          0        0.04 genus                Oscillatoria                            
1          0        0.04 genus                Pararhodospirillum                      
1          0        0.04 genus                Pasteurella                             
1          0        0.04 genus                Pelobacter                              
1          0        0.04 genus                Pseudomonas                             
1          0        0.04 genus                Selenomonas                             
1          1        0.04 genus                Serratia                                
1          0        0.04 genus                Simiduia                                
1          1        0.04 genus                Streptococcus                           
1          0        0.04 genus                Streptomyces                            
1          0        0.04 genus                Thermoanaerobacterium                   
1          0        0.04 family               Acholeplasmataceae                      
1          0        0.04 family               Cellvibrionaceae                        
1          0        0.04 family               Enterobacteriaceae                      
1          1        0.04 family               Flavobacteriaceae                       
1          0        0.04 family               Heliobacteriaceae                       
1          0        0.04 family               Methanococcaceae                        
1          0        0.04 family               Mycoplasmataceae                        
1          0        0.04 family               Nitrosomonadaceae                       
1          0        0.04 family               Pelagibacteraceae                       
1          0        0.04 family               Pelobacteraceae                         
1          0        0.04 family               Pseudomonadaceae                        
1          0        0.04 family               Rhodospirillaceae                       
1          0        0.04 family               Streptococcaceae                        
1          0        0.04 family               Streptomycetaceae                       
1          0        0.04 family               Thermoanaerobacterales Family III. Incertae Sedis
1          0        0.04 family               Veillonellaceae                         
